Date,GOOG,NKE,LMT,CAT,TSLA,AMZN,TMO,CSIQ,HPE,MU,DELL,AMD,BHC,ROK,TTWO
2016-02-05,683.5700073242188,54.401466369628906,190.93521118164062,59.36164474487305,162.60000610351562,502.1300048828125,121.64656066894531,19.440000534057617,6.918264389038086,11.0,,1.9800000190734863,96.58999633789062,90.45153045654297,33.380001068115234
2016-02-08,682.739990234375,52.37461853027344,193.2685089111328,57.979068756103516,147.99000549316406,488.1000061035156,120.42200469970703,18.3700008392334,6.5566277503967285,10.170000076293945,,1.9299999475479126,89.62999725341797,89.14276123046875,33.630001068115234
2016-02-09,678.1099853515625,52.98361587524414,194.5747833251953,57.39550018310547,148.25,482.07000732421875,122.90074157714844,17.770000457763672,6.666690826416016,9.979999542236328,,1.899999976158142,86.94999694824219,89.0238037109375,34.52000045776367
2016-02-10,684.1199951171875,54.629844665527344,192.7460174560547,55.7884635925293,143.6699981689453,490.4800109863281,123.89817810058594,17.389999389648438,6.740066051483154,9.899999618530273,,1.840000033378601,85.95999908447266,87.4496078491211,34.459999084472656
2016-02-11,683.1099853515625,53.288124084472656,186.64697265625,55.133079528808594,150.47000122070312,503.82000732421875,121.76507568359375,15.800000190734863,6.498976230621338,9.6899995803833,,1.8600000143051147,83.44000244140625,86.6795425415039,35.06999969482422
2016-02-12,682.4000244140625,53.687782287597656,185.65599060058594,56.695228576660156,151.0399932861328,507.0799865722656,124.90547943115234,16.389999389648438,6.441323757171631,10.020000457763672,,1.8300000429153442,88.38999938964844,88.83755493164062,34.130001068115234
2016-02-16,691.0,54.9914436340332,188.28659057617188,58.54467010498047,155.1699981689453,521.0999755859375,125.83377838134766,19.290000915527344,6.462287425994873,10.8100004196167,,1.8300000429153442,91.26000213623047,92.4618911743164,34.630001068115234
2016-02-17,708.4000244140625,55.3530387878418,191.65591430664062,60.385135650634766,168.67999267578125,534.0999755859375,129.0729217529297,19.239999771118164,6.823925018310547,11.430000305175781,,1.899999976158142,94.6500015258789,94.29710388183594,34.349998474121094
2016-02-18,697.3499755859375,55.76222229003906,192.97120666503906,59.36164474487305,166.77000427246094,525.0,128.0755157470703,19.40999984741211,7.091221332550049,11.489999771118164,,1.909999966621399,94.11000061035156,93.99276733398438,34.0
2016-02-19,700.9099731445312,56.43783187866211,192.44871520996094,58.73320388793945,166.5800018310547,534.9000244140625,128.53964233398438,19.780000686645508,7.1645965576171875,11.15999984741211,,1.909999966621399,84.98999786376953,93.69764709472656,34.66999816894531
2016-02-22,706.4600219726562,57.25618362426758,193.700927734375,60.43001937866211,177.74000549316406,559.5,129.80374145507812,21.0,7.232730388641357,11.050000190734863,,2.009999990463257,75.91999816894531,96.89775848388672,35.29999923706055
2016-02-23,695.8499755859375,57.29425048828125,193.8271026611328,59.056400299072266,177.2100067138672,552.9400024414062,128.12489318847656,20.420000076293945,6.860611915588379,10.489999771118164,,1.9700000286102295,79.2699966430664,94.67521667480469,34.88999938964844
2016-02-24,699.5599975585938,57.47504806518555,195.16041564941406,59.146175384521484,179.0,554.0399780273438,128.15452575683594,21.809999465942383,7.091221332550049,10.640000343322754,,2.0199999809265137,83.83000183105469,94.44465637207031,35.349998474121094
2016-02-25,705.75,59.359161376953125,198.22344970703125,59.675880432128906,187.42999267578125,555.1500244140625,128.94456481933594,21.579999923706055,7.16983699798584,10.720000267028809,,2.0299999713897705,84.70999908447266,95.9478759765625,35.70000076293945
2016-02-26,705.0700073242188,59.56850814819336,197.1886444091797,60.035003662109375,190.33999633789062,555.22998046875,129.08282470703125,22.3799991607666,7.044051170349121,10.699999809265137,,2.069999933242798,80.6500015258789,96.72252655029297,35.810001373291016
2016-02-29,697.77001953125,58.60742950439453,195.8725128173828,60.7801513671875,191.92999267578125,552.52001953125,127.58171081542969,22.770000457763672,6.954951763153076,10.630000114440918,,2.140000104904175,65.80000305175781,95.99398040771484,35.9900016784668
2016-03-01,718.8099975585938,59.873008728027344,197.9965057373047,62.028076171875,186.35000610351562,579.0399780273438,133.59591674804688,22.799999237060547,6.960193634033203,11.069999694824219,,2.180000066757202,65.44999694824219,98.49320983886719,37.5
2016-03-02,718.8499755859375,59.206912994384766,197.15237426757812,62.28843688964844,188.33999633789062,580.2100219726562,136.4005889892578,23.479999542236328,7.285141944885254,11.680000305175781,,2.319999933242798,67.47000122070312,98.99119567871094,37.31999969482422
2016-03-03,712.4199829101562,58.64403533935547,198.3505096435547,64.41619110107422,195.74000549316406,577.489990234375,136.9436798095703,22.540000915527344,7.127909183502197,11.789999961853027,,2.4600000381469727,64.88999938964844,98.65921783447266,36.56999969482422
2016-03-04,710.8900146484375,58.443687438964844,198.5320587158203,65.394775390625,201.0399932861328,575.1400146484375,138.55343627929688,22.540000915527344,8.092272758483887,11.880000114440918,,2.369999885559082,61.310001373291016,99.028076171875,36.0
2016-03-07,695.1599731445312,56.526092529296875,195.91787719726562,67.12751007080078,205.2899932861328,562.7999877929688,139.7878875732422,22.729999542236328,8.421667098999023,11.579999923706055,,2.4700000286102295,65.66000366210938,100.37454223632812,34.650001525878906
2016-03-08,693.969970703125,57.06035614013672,195.46405029296875,64.39823913574219,202.60000610351562,560.260009765625,137.3486328125,21.360000610351562,8.031434059143066,10.65999984741211,,2.299999952316284,63.150001525878906,97.18365478515625,34.5099983215332
2016-03-09,705.239990234375,55.64839553833008,196.43527221679688,64.52392578125,208.72000122070312,559.469970703125,136.43016052246094,21.760000228881836,8.168540954589844,10.8100004196167,,2.259999990463257,66.86000061035156,97.03608703613281,34.849998474121094
2016-03-10,712.8200073242188,56.1731071472168,196.57144165039062,64.06605529785156,205.17999267578125,558.9299926757812,136.24256896972656,18.889999389648438,8.384753227233887,10.880000114440918,,2.259999990463257,66.1500015258789,97.83841705322266,35.52000045776367
2016-03-11,726.8200073242188,57.31794357299805,197.0162353515625,65.35887908935547,207.5,569.6099853515625,138.62513732910156,19.850000381469727,8.611513137817383,11.390000343322754,,2.5199999809265137,69.55000305175781,98.31798553466797,35.83000183105469
2016-03-14,730.489990234375,58.01438522338867,196.60772705078125,65.2960433959961,215.14999389648438,573.3699951171875,138.18026733398438,19.600000381469727,8.653697967529297,11.149999618530273,,2.7200000286102295,69.04000091552734,99.18488311767578,35.33000183105469
2016-03-15,728.3300170898438,58.57725524902344,197.0162353515625,65.0356674194336,218.33999633789062,577.02001953125,136.68743896484375,19.760000228881836,8.843542098999023,10.850000381469727,,2.490000009536743,33.5099983215332,98.84363555908203,35.27000045776367
2016-03-16,736.0900268554688,59.0161018371582,198.0509796142578,66.74146270751953,221.92999267578125,574.27001953125,137.49813842773438,20.110000610351562,9.06502628326416,10.720000267028809,,2.630000114440918,33.540000915527344,101.02008819580078,35.599998474121094
2016-03-17,737.780029296875,60.275428771972656,199.0131378173828,68.14200592041016,226.3800048828125,559.4400024414062,136.6775360107422,20.969999313354492,9.04920482635498,10.869999885559082,,2.799999952316284,29.690000534057617,104.19255065917969,35.099998474121094
2016-03-18,737.5999755859375,60.09415817260742,200.51991271972656,67.75595092773438,232.74000549316406,552.0800170898438,138.40765380859375,20.540000915527344,9.138854026794434,11.140000343322754,,2.930000066757202,26.979999542236328,104.68132019042969,34.869998931884766
2016-03-21,742.0900268554688,61.744632720947266,200.83761596679688,68.1330337524414,238.32000732421875,553.97998046875,138.04190063476562,20.1299991607666,9.339242935180664,11.529999732971191,,2.799999952316284,28.979999542236328,105.19773864746094,34.84000015258789
2016-03-22,740.75,61.91635513305664,200.35653686523438,67.8277816772461,234.24000549316406,560.47998046875,137.27072143554688,19.829999923706055,9.23377513885498,11.4399995803833,,2.7899999618530273,31.889999389648438,105.18852996826172,35.439998626708984
2016-03-23,738.0599975585938,59.56943893432617,200.83761596679688,66.14891815185547,222.5800018310547,569.6300048828125,137.2410888671875,18.760000228881836,9.207408905029297,10.649999618530273,,2.680000066757202,33.43000030517578,104.25711059570312,35.220001220703125
2016-03-24,735.2999877929688,58.81576156616211,197.87847900390625,67.59436798095703,227.75,582.9500122070312,137.43881225585938,18.850000381469727,9.26541519165039,10.5,,2.7899999618530273,31.09000015258789,102.8921890258789,35.189998626708984
2016-03-28,733.530029296875,58.520015716552734,198.8406524658203,67.62128448486328,230.25999450683594,579.8699951171875,136.95437622070312,18.6299991607666,9.23377513885498,10.380000114440918,,2.7799999713897705,28.860000610351562,103.18730163574219,35.400001525878906
2016-03-29,744.77001953125,58.66313171386719,200.38377380371094,68.24076080322266,230.1300048828125,593.8599853515625,138.55593872070312,19.270000457763672,9.307601928710938,10.449999809265137,,2.859999895095825,28.979999542236328,103.98042297363281,37.0
2016-03-30,750.530029296875,59.18783187866211,202.38070678710938,68.68965911865234,226.88999938964844,598.6900024414062,139.18865966796875,19.40999984741211,9.434165954589844,10.479999542236328,,2.859999895095825,27.06999969482422,105.45597076416016,37.2400016784668
2016-03-31,744.9500122070312,58.64403533935547,201.05543518066406,68.71659851074219,229.77000427246094,593.6400146484375,139.9795684814453,19.280000686645508,9.349790573120117,10.470000267028809,,2.8499999046325684,26.299999237060547,104.90264129638672,37.66999816894531
2016-04-01,749.9099731445312,58.758522033691406,202.51686096191406,68.94102478027344,237.58999633789062,598.5,141.04727172851562,19.010000228881836,9.703109741210938,11.029999732971191,,2.8299999237060547,28.100000381469727,104.7274169921875,37.9900016784668
2016-04-04,745.2899780273438,57.212982177734375,203.44268798828125,67.98040771484375,246.99000549316406,593.1900024414062,142.4115753173828,17.989999771118164,9.51326847076416,10.800000190734863,,2.8299999237060547,26.110000610351562,103.24266052246094,37.65999984741211
2016-04-05,737.7999877929688,56.926788330078125,204.7952117919922,67.5494613647461,255.47000122070312,586.1400146484375,139.77194213867188,17.979999542236328,9.286511421203613,10.399999618530273,,2.759999990463257,28.729999542236328,102.70774841308594,36.93000030517578
2016-04-06,745.6900024414062,57.53737258911133,205.71197509765625,67.5315170288086,265.4200134277344,602.0800170898438,143.4595184326172,17.829999923706055,9.47107982635498,10.470000267028809,,2.799999952316284,34.16999816894531,102.90142822265625,37.09000015258789
2016-04-07,740.280029296875,57.52782440185547,205.57579040527344,66.58883666992188,257.20001220703125,591.4299926757812,140.43435668945312,17.31999969482422,9.355064392089844,10.510000228881836,,2.640000104904175,35.5099983215332,102.34808349609375,36.59000015258789
2016-04-08,739.1500244140625,56.68828201293945,205.41241455078125,66.75044250488281,250.07000732421875,594.5999755859375,140.5924835205078,17.31999969482422,9.434165954589844,10.720000267028809,,2.740000009536743,33.66999816894531,102.81842041015625,36.45000076293945
2016-04-11,736.0999755859375,55.25723648071289,203.91468811035156,67.00182342529297,249.9199981689453,595.9299926757812,140.04879760742188,17.239999771118164,9.349790573120117,10.449999809265137,,2.759999990463257,31.350000381469727,103.27030944824219,35.66999816894531
2016-04-12,743.0900268554688,55.858272552490234,205.12196350097656,68.3215560913086,247.82000732421875,603.1699829101562,140.81002807617188,17.5,9.09139347076416,10.170000076293945,,2.809999942779541,31.989999771118164,104.20173645019531,35.47999954223633
2016-04-13,751.719970703125,56.84092712402344,205.4850311279297,71.04185485839844,254.52999877929688,614.8200073242188,143.40020751953125,18.399999618530273,9.228503227233887,10.880000114440918,,2.799999952316284,33.099998474121094,106.5626449584961,36.06999969482422
2016-04-14,753.2000122070312,56.75506591796875,204.6317901611328,70.97004699707031,251.86000061035156,620.75,142.97506713867188,18.360000610351562,9.101940155029297,10.399999618530273,,2.7200000286102295,32.36000061035156,107.35575103759766,35.540000915527344
2016-04-15,759.0,56.76459884643555,204.96763610839844,71.07777404785156,254.50999450683594,625.8900146484375,143.68692016601562,18.020000457763672,9.17576789855957,10.6899995803833,,2.700000047683716,32.13999938964844,107.77075958251953,35.7599983215332
2016-04-18,766.6099853515625,56.831390380859375,206.1748809814453,71.14961242675781,253.8800048828125,635.3499755859375,144.80406188964844,18.540000915527344,9.196861267089844,10.890000343322754,,2.759999990463257,33.34000015258789,107.95518493652344,36.7599983215332
2016-04-19,753.9299926757812,56.82184982299805,205.60302734375,72.17308044433594,247.3699951171875,627.9000244140625,143.93406677246094,18.18000030517578,9.09139347076416,10.720000267028809,,2.619999885559082,33.45000076293945,107.15287017822266,37.040000915527344
2016-04-20,752.6699829101562,56.87908935546875,205.66659545898438,71.58951568603516,249.97000122070312,632.989990234375,144.77438354492188,18.920000076293945,9.17576789855957,10.75,,2.700000047683716,33.529998779296875,106.62720489501953,36.7599983215332
2016-04-21,759.1400146484375,57.31794357299805,205.20367431640625,71.30848693847656,248.2899932861328,631.0,145.67405700683594,18.959999084472656,9.207408905029297,10.649999618530273,,2.619999885559082,33.349998474121094,106.04618835449219,36.599998474121094
2016-04-22,718.77001953125,56.69781494140625,205.89349365234375,71.00025177001953,253.75,620.5,145.17974853515625,19.040000915527344,9.22322940826416,10.65999984741211,,3.990000009536743,35.97999954223633,106.1568603515625,36.560001373291016
2016-04-25,723.1500244140625,56.4879264831543,205.41241455078125,69.61323547363281,251.82000732421875,626.2000122070312,144.8930206298828,18.290000915527344,9.07557201385498,10.550000190734863,,3.450000047683716,35.15999984741211,105.84329986572266,36.040000915527344
2016-04-26,708.1400146484375,56.802764892578125,210.7315216064453,70.39288330078125,253.74000549316406,616.8800048828125,143.95382690429688,18.739999771118164,9.154674530029297,11.510000228881836,,3.6600000858306885,36.22999954223633,106.90386199951172,35.279998779296875
2016-04-27,705.8400268554688,56.54517364501953,212.08399963378906,71.32661437988281,251.47000122070312,606.5700073242188,145.46644592285156,18.989999771118164,9.12830638885498,11.5600004196167,,3.7300000190734863,34.91999816894531,106.69173431396484,35.0
2016-04-28,691.02001953125,55.8487434387207,211.23985290527344,70.48350524902344,247.7100067138672,602.0,143.66714477539062,18.690000534057617,8.980649948120117,11.619999885559082,,3.609999895095825,35.25,105.3545150756836,34.34000015258789
2016-04-29,693.010009765625,56.230342864990234,210.9312286376953,70.45633697509766,240.75999450683594,659.5900268554688,142.60931396484375,17.90999984741211,8.78553295135498,10.75,,3.549999952316284,33.36000061035156,104.64441680908203,34.18000030517578
2016-05-02,698.2100219726562,56.850467681884766,211.7118682861328,70.56511688232422,241.8000030517578,683.8499755859375,144.83372497558594,17.520000457763672,8.64842414855957,10.619999885559082,,3.740000009536743,32.650001525878906,104.43231201171875,35.43000030517578
2016-05-03,692.3599853515625,56.783695220947266,213.037109375,69.22344207763672,232.32000732421875,671.3200073242188,143.22222900390625,16.56999969482422,8.400574684143066,10.359999656677246,,3.5999999046325684,35.790000915527344,103.62076568603516,34.29999923706055
2016-05-04,695.7000122070312,56.39253234863281,214.2261962890625,67.30157470703125,222.55999755859375,670.9000244140625,142.9058837890625,16.3700008392334,8.400574684143066,10.0,,3.5999999046325684,34.790000915527344,102.41264343261719,33.91999816894531
2016-05-05,701.4299926757812,55.514827728271484,216.15957641601562,65.98707580566406,211.52999877929688,659.0900268554688,143.48916625976562,16.1200008392334,8.289830207824707,10.0600004196167,,3.6600000858306885,34.4900016784668,102.99364471435547,34.02000045776367
2016-05-06,711.1199951171875,55.74380111694336,218.0838623046875,66.50381469726562,214.92999267578125,673.9500122070312,145.29840087890625,15.899999618530273,8.321471214294434,9.989999771118164,,3.680000066757202,29.889999389648438,103.46398162841797,34.91999816894531
2016-05-09,712.9000244140625,56.02046585083008,218.1383514404297,64.16495513916016,208.9199981689453,679.75,145.7827911376953,15.460000038146973,8.363661766052246,9.869999885559082,,3.6500000953674316,28.06999969482422,102.63398742675781,34.689998626708984
2016-05-10,723.1799926757812,56.478397369384766,221.80548095703125,65.73324584960938,208.69000244140625,703.0700073242188,147.13720703125,15.460000038146973,8.379480361938477,10.09000015258789,,3.640000104904175,27.90999984741211,104.94876098632812,34.77000045776367
2016-05-11,715.2899780273438,54.389076232910156,219.50901794433594,65.66072845458984,208.9600067138672,713.22998046875,146.28700256347656,17.3799991607666,8.448034286499023,10.100000381469727,,3.6500000953674316,26.350000381469727,105.05941772460938,35.70000076293945
2016-05-12,713.3099975585938,55.32402420043945,222.33193969726562,64.99896240234375,207.27999877929688,717.9299926757812,147.22621154785156,17.040000915527344,8.384753227233887,9.630000114440918,,3.5899999141693115,24.93000030517578,105.81584930419922,36.290000915527344
2016-05-13,710.8300170898438,54.67527770996094,219.77223205566406,63.52130126953125,207.61000061035156,709.9199829101562,146.2079315185547,16.90999984741211,8.316198348999023,9.5600004196167,,3.6700000762939453,25.899999618530273,104.95268249511719,36.959999084472656
2016-05-16,716.489990234375,54.51310348510742,220.54376220703125,64.0924072265625,208.2899932861328,710.6599731445312,148.5311737060547,17.5,8.416393280029297,9.680000305175781,,3.7899999618530273,27.049999237060547,106.34487915039062,36.88999938964844
2016-05-17,706.22998046875,54.474945068359375,219.2366943359375,64.40971374511719,204.66000366210938,695.27001953125,147.12733459472656,17.399999618530273,8.342565536499023,9.670000076293945,,3.7899999618530273,29.079999923706055,105.56524658203125,36.0
2016-05-18,706.6300048828125,53.53998565673828,219.28207397460938,63.99269104003906,211.1699981689453,697.4500122070312,148.40264892578125,17.399999618530273,8.263463973999023,10.050000190734863,,3.8399999141693115,27.860000610351562,104.18233489990234,35.68000030517578
2016-05-19,700.3200073242188,54.41769790649414,216.84034729003906,62.94108963012695,215.2100067138672,698.52001953125,146.73190307617188,17.3799991607666,8.321471214294434,10.069999694824219,,3.7699999809265137,26.260000228881836,102.3075180053711,37.290000915527344
2016-05-20,709.739990234375,53.883445739746094,217.91146850585938,63.339988708496094,220.27999877929688,702.7999877929688,147.156982421875,18.059999465942383,8.36893367767334,10.800000190734863,,3.869999885559082,27.469999313354492,103.17996215820312,36.369998931884766
2016-05-23,704.239990234375,53.41597366333008,217.4122314453125,63.8204460144043,216.22000122070312,696.75,147.14712524414062,18.540000915527344,8.474400520324707,11.140000343322754,,4.039999961853027,26.209999084472656,103.75540924072266,36.43000030517578
2016-05-24,720.0900268554688,53.98838424682617,218.7283477783203,64.44596099853516,217.91000366210938,704.2000122070312,148.96615600585938,19.139999389648438,8.569321632385254,11.489999771118164,,4.199999809265137,26.110000610351562,105.50028228759766,38.33000183105469
2016-05-25,725.27001953125,53.41597366333008,218.61036682128906,65.78765869140625,219.5800018310547,708.3499755859375,149.44076538085938,19.559999465942383,9.14940071105957,11.600000381469727,,4.179999828338623,27.1200008392334,107.43079376220703,38.189998626708984
2016-05-26,724.1199951171875,53.27286911010742,219.24574279785156,65.34343719482422,225.1199951171875,714.9099731445312,149.4802703857422,18.81999969482422,9.17049503326416,11.949999809265137,,4.349999904632568,26.940000534057617,108.37747955322266,38.650001525878906
2016-05-27,732.6599731445312,53.60676956176758,219.4285430908203,65.2346420288086,223.0399932861328,712.239990234375,150.39967346191406,18.719999313354492,9.62928295135498,12.3100004196167,,4.599999904632568,28.420000076293945,108.13615417480469,38.79999923706055
2016-05-31,735.719970703125,52.68136215209961,215.90072631835938,65.73324584960938,223.22999572753906,722.7899780273438,150.0437469482422,18.68000030517578,9.74002456665039,12.720000267028809,,4.570000171661377,28.450000762939453,107.70922088623047,38.90999984741211
2016-06-01,734.1500244140625,52.40470504760742,217.59153747558594,65.51567840576172,219.55999755859375,719.4400024414062,151.31910705566406,18.65999984741211,9.645102500915527,13.09000015258789,,4.429999828338623,29.790000915527344,107.81133270263672,38.5
2016-06-02,730.4000244140625,52.17506408691406,217.36306762695312,66.73953247070312,218.9600067138672,728.239990234375,151.8035125732422,18.059999465942383,9.755845069885254,13.109999656677246,,4.239999771118164,29.40999984741211,109.02716064453125,38.900001525878906
2016-06-03,722.3400268554688,51.14170837402344,218.35923767089844,68.02680969238281,218.99000549316406,725.5399780273438,151.13128662109375,17.510000228881836,9.676743507385254,12.859999656677246,,4.159999847412109,28.8700008392334,109.6861343383789,38.790000915527344
2016-06-06,716.5499877929688,51.95500564575195,218.79794311523438,69.27783203125,220.67999267578125,726.72998046875,151.4476318359375,18.229999542236328,10.018446922302246,12.770000457763672,,4.46999979019165,28.850000381469727,110.36366271972656,39.09000015258789
2016-06-07,716.6500244140625,51.23739242553711,218.88929748535156,69.63137817382812,232.33999633789062,723.739990234375,150.9533233642578,18.239999771118164,10.156266212463379,13.0,,4.510000228881836,24.639999389648438,110.28942108154297,39.869998931884766
2016-06-08,728.280029296875,51.782772064208984,219.693603515625,70.80989074707031,235.52000427246094,726.6400146484375,152.38682556152344,18.06999969482422,10.256979942321777,12.579999923706055,,4.460000038146973,23.920000076293945,110.46576690673828,39.65999984741211
2016-06-09,728.5800170898438,52.56735610961914,219.95864868164062,69.94868469238281,229.36000061035156,727.6500244140625,152.39671325683594,17.889999389648438,10.362997055053711,12.510000228881836,,4.519999980926514,25.479999542236328,110.20588684082031,39.58000183105469
2016-06-10,719.4099731445312,52.73001480102539,219.87640380859375,68.92427062988281,218.7899932861328,717.9099731445312,150.0734405517578,16.3799991607666,10.135066032409668,12.140000343322754,,4.320000171661377,24.139999389648438,108.31250762939453,39.040000915527344
2016-06-13,718.3599853515625,52.538658142089844,217.47268676757812,68.19905853271484,217.8699951171875,715.239990234375,148.95518493652344,15.850000381469727,9.859423637390137,12.050000190734863,,4.400000095367432,23.780000686645508,107.60713195800781,38.22999954223633
2016-06-14,718.27001953125,51.782772064208984,219.07208251953125,67.8636245727539,214.9600067138672,719.2999877929688,146.4416046142578,15.859999656677246,9.705700874328613,11.920000076293945,,4.389999866485596,24.139999389648438,107.77418518066406,38.36000061035156
2016-06-15,718.9199829101562,51.96456527709961,218.84361267089844,68.05400085449219,217.6999969482422,714.260009765625,145.8775177001953,15.729999542236328,9.965439796447754,12.020000457763672,,4.420000076293945,23.65999984741211,107.27298736572266,37.5099983215332
2016-06-16,710.3599853515625,51.160850524902344,219.22750854492188,67.98147583007812,217.92999267578125,717.510009765625,145.69935607910156,15.630000114440918,9.891225814819336,11.949999809265137,,4.75,22.420000076293945,107.56072235107422,37.77000045776367
2016-06-17,691.719970703125,51.390480041503906,217.11627197265625,68.83362579345703,215.47000122070312,706.3900146484375,144.7196807861328,15.760000228881836,10.039649963378906,12.199999809265137,,5.260000228881836,22.040000915527344,108.31250762939453,37.09000015258789
2016-06-20,693.7100219726562,52.012413024902344,218.10333251953125,69.28690338134766,219.6999969482422,714.010009765625,146.82752990722656,16.09000015258789,10.272884368896484,12.319999694824219,,5.099999904632568,22.520000457763672,109.51905822753906,37.779998779296875
